index,stock_id,year,file_path,mda_sentence,audit_sentence,mda_score,audit_score
300009/2015,300009,2015,clean1\深圳A股非ST公司\300009\安科生物：2015年年度报告.pdf.txt_total.md,85,11,0.371921902,-0.063483439
300009/2016,300009,2016,clean1\深圳A股非ST公司\300009\安科生物：2016年年度报告.pdf.txt_total.md,101,11,0.426757653,-0.063483439
300009/2017,300009,2017,clean1\深圳A股非ST公司\300009\安科生物：2017年年度报告.pdf.txt_total.md,121,12,0.482099527,0.05986432
300009/2018,300009,2018,clean1\深圳A股非ST公司\300009\安科生物：2018年年度报告.pdf.txt_total.md,144,16,0.453772393,0.049663918
300010/2011,300010,2011,clean1\深圳A股非ST公司\300010\北京立思辰科技股份有限公司2011年年度报告.pdf.txt_total.md,980,11,0.144477975,-0.063613568
300010/2012,300010,2012,clean1\深圳A股非ST公司\300010\北京立思辰科技股份有限公司2012年年度报告.pdf.txt_total.md,117,11,0.368640519,-0.064575835
300010/2013,300010,2013,clean1\深圳A股非ST公司\300010\北京立思辰科技股份有限公司2013年年度报告.pdf.txt_total.md,127,0,0.342489684,
300010/2014,300010,2014,clean1\深圳A股非ST公司\300010\北京立思辰科技股份有限公司2014年年度报告.pdf.txt_total.md,122,0,0.388744415,
300010/2015,300010,2015,clean1\深圳A股非ST公司\300010\立思辰：2015年年度报告.pdf.txt_total.md,115,10,0.486807105,-0.169974328
300010/2016,300010,2016,clean1\深圳A股非ST公司\300010\立思辰：2016年年度报告.pdf.txt_total.md,170,10,0.577649309,-0.169974328
300010/2017,300010,2017,clean1\深圳A股非ST公司\300010\立思辰：2017年年度报告.pdf.txt_total.md,73,11,0.642918978,0.048186933
300010/2018,300010,2018,clean1\深圳A股非ST公司\300010\立思辰：2018年年度报告.pdf.txt_total.md,56,11,0.567428491,0.047811427
300011/2012,300011,2012,clean1\深圳A股非ST公司\300011\北京鼎汉技术股份有限公司2012年年度报告.pdf.txt_total.md,91,11,0.291703597,-0.06356373
300011/2013,300011,2013,clean1\深圳A股非ST公司\300011\北京鼎汉技术股份有限公司2013年年度报告.pdf.txt_total.md,72,12,0.341618308,-0.058586892
300011/2014,300011,2014,clean1\深圳A股非ST公司\300011\北京鼎汉技术股份有限公司2014年年度报告.pdf.txt_total.md,95,12,0.458780435,-0.058586892
300011/2015,300011,2015,clean1\深圳A股非ST公司\300011\鼎汉技术：2015年年度报告.pdf.txt_total.md,125,12,0.50189689,-0.058586892
300011/2016,300011,2016,clean1\深圳A股非ST公司\300011\鼎汉技术：2016年年度报告.pdf.txt_total.md,117,11,0.405754765,-0.063587784
300011/2017,300011,2017,clean1\深圳A股非ST公司\300011\鼎汉技术：2017年年度报告.pdf.txt_total.md,147,55,0.447328739,-0.072342966
300011/2018,300011,2018,clean1\深圳A股非ST公司\300011\鼎汉技术：2018年年度报告.pdf.txt_total.md,139,0,0.354063722,
300012/2015,300012,2015,clean1\深圳A股非ST公司\300012\华测检测：2015年年度报告.pdf.txt_total.md,81,11,0.250456318,-0.063470332
300012/2016,300012,2016,clean1\深圳A股非ST公司\300012\华测检测：2016年年度报告.pdf.txt_total.md,138,11,0.211478364,-0.063470332
300012/2017,300012,2017,clean1\深圳A股非ST公司\300012\华测检测：2017年年度报告.pdf.txt_total.md,67,2,0.393428812,0.500000002
300012/2018,300012,2018,clean1\深圳A股非ST公司\300012\华测检测：2018年年度报告.pdf.txt_total.md,106,10,0.371886979,0.079029241
300012/2012,300012,2012,clean1\深圳A股非ST公司\300012\深圳市华测检测技术股份有限公司2012年年度报告.pdf.txt_total.md,108,11,0.179922969,-0.063563683
300012/2013,300012,2013,clean1\深圳A股非ST公司\300012\深圳市华测检测技术股份有限公司2013年年度报告.pdf.txt_total.md,97,11,0.224781577,-0.063470335
300013/2015,300013,2015,clean1\深圳A股非ST公司\300013\新宁物流：2015年年度报告.pdf.txt_total.md,47,2,0.027481272,-0.003549712
300013/2016,300013,2016,clean1\深圳A股非ST公司\300013\新宁物流：2016年年度报告.pdf.txt_total.md,54,0,0.260598943,
300013/2017,300013,2017,clean1\深圳A股非ST公司\300013\新宁物流：2017年年度报告.pdf.txt_total.md,52,5,0.227558174,0.19432263
300013/2018,300013,2018,clean1\深圳A股非ST公司\300013\新宁物流：2018年年度报告.pdf.txt_total.md,53,8,0.18626793,0.101219521
300013/2012,300013,2012,clean1\深圳A股非ST公司\300013\江苏新宁现代物流股份有限公司2012年年度报告.pdf.txt_total.md,56,12,0.235937661,-0.059031388
300013/2013,300013,2013,clean1\深圳A股非ST公司\300013\江苏新宁现代物流股份有限公司2013年年度报告.pdf.txt_total.md,59,8,0.101234677,-0.203411781
300013/2014,300013,2014,clean1\深圳A股非ST公司\300013\江苏新宁现代物流股份有限公司2014年年度报告.pdf.txt_total.md,64,11,0.149324128,-0.155262268
300014/2015,300014,2015,clean1\深圳A股非ST公司\300014\亿纬锂能：2015年年度报告.pdf.txt_total.md,17,10,0.546346594,-0.169979779
300014/2016,300014,2016,clean1\深圳A股非ST公司\300014\亿纬锂能：2016年年度报告.pdf.txt_total.md,12,10,0.778360032,-0.169919266
300014/2017,300014,2017,clean1\深圳A股非ST公司\300014\亿纬锂能：2017年年度报告.pdf.txt_total.md,28,10,0.650321469,0.082518943
300014/2018,300014,2018,clean1\深圳A股非ST公司\300014\亿纬锂能：2018年年度报告.pdf.txt_total.md,29,10,0.757154627,0.081362438
300014/2012,300014,2012,clean1\深圳A股非ST公司\300014\惠州亿纬锂能股份有限公司2012年年度报告.pdf.txt_total.md,65,0,0.289583958,
300014/2013,300014,2013,clean1\深圳A股非ST公司\300014\惠州亿纬锂能股份有限公司2013年年度报告.pdf.txt_total.md,74,12,0.361635943,-0.058422552
300014/2014,300014,2014,clean1\深圳A股非ST公司\300014\惠州亿纬锂能股份有限公司2014年年度报告.pdf.txt_total.md,60,12,0.280578785,-0.058721322
300015/2012,300015,2012,clean1\深圳A股非ST公司\300015\爱尔眼科医院集团股份有限公司2012年年度报告.pdf.txt_total.md,110,10,0.34199306,-0.16983477
300015/2013,300015,2013,clean1\深圳A股非ST公司\300015\爱尔眼科医院集团股份有限公司2013年年度报告.pdf.txt_total.md,116,10,0.363195895,-0.16983477
300015/2014,300015,2014,clean1\深圳A股非ST公司\300015\爱尔眼科医院集团股份有限公司2014年年度报告.pdf.txt_total.md,137,10,0.427797529,-0.169631013
300015/2015,300015,2015,clean1\深圳A股非ST公司\300015\爱尔眼科：2015年年度报告.pdf.txt_total.md,66,10,0.550938772,-0.169631013
300015/2016,300015,2016,clean1\深圳A股非ST公司\300015\爱尔眼科：2016年年度报告.pdf.txt_total.md,71,10,0.533214286,-0.169631013
300015/2017,300015,2017,clean1\深圳A股非ST公司\300015\爱尔眼科：2017年年度报告.pdf.txt_total.md,70,9,0.537669637,0.089523372
300015/2018,300015,2018,clean1\深圳A股非ST公司\300015\爱尔眼科：2018年年度报告.pdf.txt_total.md,87,0,0.591128716,
300016/2012,300016,2012,clean1\深圳A股非ST公司\300016\北京北陆药业股份有限公司2012年年度报告.pdf.txt_total.md,87,10,0.369085339,-0.169813367
300016/2013,300016,2013,clean1\深圳A股非ST公司\300016\北京北陆药业股份有限公司2013年年度报告.pdf.txt_total.md,87,0,0.410163048,
300016/2014,300016,2014,clean1\深圳A股非ST公司\300016\北京北陆药业股份有限公司2014年年度报告.pdf.txt_total.md,120,0,0.353719555,
300016/2015,300016,2015,clean1\深圳A股非ST公司\300016\北陆药业：2015年年度报告.pdf.txt_total.md,68,10,0.303037199,-0.169813367
300016/2016,300016,2016,clean1\深圳A股非ST公司\300016\北陆药业：2016年年度报告.pdf.txt_total.md,74,10,0.27999267,-0.16981324
300016/2017,300016,2017,clean1\深圳A股非ST公司\300016\北陆药业：2017年年度报告.pdf.txt_total.md,68,9,0.293933616,0.089547503
300016/2018,300016,2018,clean1\深圳A股非ST公司\300016\北陆药业：2018年年度报告.pdf.txt_total.md,110,8,0.509876812,0.101189365
300017/2012,300017,2012,clean1\深圳A股非ST公司\300017\网宿科技股份有限公司2012年年度报告.pdf.txt_total.md,111,0,0.500243661,
300017/2013,300017,2013,clean1\深圳A股非ST公司\300017\网宿科技股份有限公司2013年年度报告.pdf.txt_total.md,86,0,0.524553084,
300017/2014,300017,2014,clean1\深圳A股非ST公司\300017\网宿科技股份有限公司2014年年度报告.pdf.txt_total.md,149,0,0.409143409,
300017/2015,300017,2015,clean1\深圳A股非ST公司\300017\网宿科技：2015年年度报告.pdf.txt_total.md,109,10,0.516017055,-0.154035382
300017/2016,300017,2016,clean1\深圳A股非ST公司\300017\网宿科技：2016年年度报告.pdf.txt_total.md,165,12,0.395142952,-0.058260356
300017/2017,300017,2017,clean1\深圳A股非ST公司\300017\网宿科技：2017年年度报告.pdf.txt_total.md,244,10,0.395441091,0.080968451
300017/2018,300017,2018,clean1\深圳A股非ST公司\300017\网宿科技：2018年年度报告.pdf.txt_total.md,128,11,0.475201339,-0.00918224
300018/2016,300018,2016,clean1\深圳A股非ST公司\300018\中元股份：2016年年度报告.pdf.txt_total.md,54,11,0.622812642,-0.154846568
300018/2017,300018,2017,clean1\深圳A股非ST公司\300018\中元股份：2017年年度报告.pdf.txt_total.md,71,9,0.556364035,0.089821023
300018/2018,300018,2018,clean1\深圳A股非ST公司\300018\中元股份：2018年年度报告.pdf.txt_total.md,45,10,0.415443166,0.079813075
300018/2012,300018,2012,clean1\深圳A股非ST公司\300018\武汉中元华电科技股份有限公司2012年年度报告.pdf.txt_total.md,53,0,0.417271524,
300018/2013,300018,2013,clean1\深圳A股非ST公司\300018\武汉中元华电科技股份有限公司2013年年度报告.pdf.txt_total.md,45,12,0.293302892,-0.058609504
300018/2014,300018,2014,clean1\深圳A股非ST公司\300018\武汉中元华电科技股份有限公司2014年年度报告.pdf.txt_total.md,57,12,0.329724088,-0.058848038
300019/2012,300019,2012,clean1\深圳A股非ST公司\300019\成都硅宝科技股份有限公司2012年年度报告.pdf.txt_total.md,168,7,0.545815611,-0.220992662
300019/2013,300019,2013,clean1\深圳A股非ST公司\300019\成都硅宝科技股份有限公司2013年年度报告.pdf.txt_total.md,112,9,0.550607955,-0.171105516
300019/2015,300019,2015,clean1\深圳A股非ST公司\300019\硅宝科技：2015年年度报告.pdf.txt_total.md,100,11,0.54623552,-0.063613489
300019/2016,300019,2016,clean1\深圳A股非ST公司\300019\硅宝科技：2016年年度报告.pdf.txt_total.md,110,0,0.527343948,
300019/2017,300019,2017,clean1\深圳A股非ST公司\300019\硅宝科技：2017年年度报告（更新后）.pdf.txt_total.md,139,10,0.408325509,0.067345993
300019/2018,300019,2018,clean1\深圳A股非ST公司\300019\硅宝科技：2018年年度报告.pdf.txt_total.md,128,9,0.546281046,0.074846352
300020/2012,300020,2012,clean1\深圳A股非ST公司\300020\银江股份有限公司2012年年度报告.pdf.txt_total.md,104,6,0.350343035,-0.258516339
300020/2013,300020,2013,clean1\深圳A股非ST公司\300020\银江股份有限公司2013年年度报告.pdf.txt_total.md,107,12,0.426404789,-0.058993933
300020/2014,300020,2014,clean1\深圳A股非ST公司\300020\银江股份有限公司2014年年度报告.pdf.txt_total.md,144,12,0.401098105,-0.058990683
300020/2015,300020,2015,clean1\深圳A股非ST公司\300020\银江股份：2015年年度报告.pdf.txt_total.md,92,8,0.311620996,-0.193458085
300020/2016,300020,2016,clean1\深圳A股非ST公司\300020\银江股份：2016年年度报告.pdf.txt_total.md,70,7,0.194187419,-0.221680114
300020/2017,300020,2017,clean1\深圳A股非ST公司\300020\银江股份：2017年年度报告.pdf.txt_total.md,91,13,0.327377839,-0.179417252
300020/2018,300020,2018,clean1\深圳A股非ST公司\300020\银江股份：2018年年度报告.pdf.txt_total.md,79,12,0.25320288,0.063285124
300021/2015,300021,2015,clean1\深圳A股非ST公司\300021\大禹节水：2015年年度报告.pdf.txt_total.md,111,12,0.496233866,-0.05881926
300021/2017,300021,2017,clean1\深圳A股非ST公司\300021\大禹节水：2017年年度报告.pdf.txt_total.md,71,9,0.444809246,0.089652415
300021/2018,300021,2018,clean1\深圳A股非ST公司\300021\大禹节水：2018年年度报告.pdf.txt_total.md,103,15,0.474593404,-0.003817997
300021/2012,300021,2012,clean1\深圳A股非ST公司\300021\甘肃大禹节水集团股份有限公司2012年年度报告.pdf.txt_total.md,224,11,0.481334544,-0.063563672
300021/2013,300021,2013,clean1\深圳A股非ST公司\300021\甘肃大禹节水集团股份有限公司2013年年度报告.pdf.txt_total.md,302,12,0.50120218,-0.058819687
300021/2014,300021,2014,clean1\深圳A股非ST公司\300021\甘肃大禹节水集团股份有限公司2014年年度报告.pdf.txt_total.md,284,12,0.417061691,-0.058819687
300022/2011,300022,2011,clean1\深圳A股非ST公司\300022\吉峰农机连锁股份有限公司2011年年度报告.pdf.txt_total.md,936,11,0.080408509,-0.063579053
300022/2012,300022,2012,clean1\深圳A股非ST公司\300022\吉峰农机连锁股份有限公司2012年年度报告.pdf.txt_total.md,99,10,0.184531617,-0.169770605
300022/2013,300022,2013,clean1\深圳A股非ST公司\300022\吉峰农机连锁股份有限公司2013年年度报告.pdf.txt_total.md,85,0,-0.001345111,
300022/2014,300022,2014,clean1\深圳A股非ST公司\300022\吉峰农机连锁股份有限公司2014年年度报告.pdf.txt_total.md,63,0,0.303963334,
300022/2015,300022,2015,clean1\深圳A股非ST公司\300022\吉峰农机：2015年年度报告.pdf.txt_total.md,49,10,0.341863925,-0.169770605
300022/2017,300022,2017,clean1\深圳A股非ST公司\300022\吉峰农机：2017年年度报告.pdf.txt_total.md,46,8,0.264757195,0.097129573
300022/2018,300022,2018,clean1\深圳A股非ST公司\300022\吉峰科技：2018年年度报告.pdf.txt_total.md,50,9,0.240965753,0.089959213
300023/2015,300023,2015,clean1\深圳A股非ST公司\300023\宝德股份：2015年年度报告.pdf.txt_total.md,73,12,0.40908242,-0.058992909
300023/2016,300023,2016,clean1\深圳A股非ST公司\300023\宝德股份：2016年年度报告.pdf.txt_total.md,55,12,0.364802757,-0.058990763
300023/2017,300023,2017,clean1\深圳A股非ST公司\300023\宝德股份：2017年年度报告（更新后）.pdf.txt_total.md,47,15,0.277109979,-0.486279642
300023/2018,300023,2018,clean1\深圳A股非ST公司\300023\宝德股份：2018年年度报告（更新后）.pdf.txt_total.md,54,15,-0.058858775,-0.01738846
300023/2012,300023,2012,clean1\深圳A股非ST公司\300023\西安宝德自动化股份有限公司2012年年度报告.pdf.txt_total.md,118,11,0.114187716,-0.063479398
300023/2013,300023,2013,clean1\深圳A股非ST公司\300023\西安宝德自动化股份有限公司2013年年度报告.pdf.txt_total.md,113,10,0.136244849,-0.070532912
300023/2014,300023,2014,clean1\深圳A股非ST公司\300023\西安宝德自动化股份有限公司2014年年度报告.pdf.txt_total.md,118,12,0.29972718,-0.058992795
300024/2015,300024,2015,clean1\深圳A股非ST公司\300024\机器人：2015年年度报告.pdf.txt_total.md,67,11,0.488160228,-0.063588392
300024/2016,300024,2016,clean1\深圳A股非ST公司\300024\机器人：2016年年度报告.pdf.txt_total.md,137,11,0.724980806,-0.063588392
300024/2017,300024,2017,clean1\深圳A股非ST公司\300024\机器人：2017年年度报告.pdf.txt_total.md,111,13,0.680206669,0.045375327
300024/2018,300024,2018,clean1\深圳A股非ST公司\300024\机器人：2018年年度报告.pdf.txt_total.md,109,13,0.67623952,0.045694749
300024/2011,300024,2011,clean1\深圳A股非ST公司\300024\沈阳新松机器人自动化股份有限公司2011年年度报告.pdf.txt_total.md,807,0,0.219142162,
300024/2012,300024,2012,clean1\深圳A股非ST公司\300024\沈阳新松机器人自动化股份有限公司2012年年度报告.pdf.txt_total.md,217,10,0.539877191,-0.169743463
300024/2013,300024,2013,clean1\深圳A股非ST公司\300024\沈阳新松机器人自动化股份有限公司2013年年度报告.pdf.txt_total.md,229,0,0.582767155,
300024/2014,300024,2014,clean1\深圳A股非ST公司\300024\沈阳新松机器人自动化股份有限公司2014年年度报告.pdf.txt_total.md,169,11,0.615129673,-0.063588408
300025/2015,300025,2015,clean1\深圳A股非ST公司\300025\华星创业：2015年年度报告.pdf.txt_total.md,114,7,0.40762885,-0.220767339
300025/2016,300025,2016,clean1\深圳A股非ST公司\300025\华星创业：2016年年度报告.pdf.txt_total.md,150,7,0.3420941,-0.220767339
300025/2017,300025,2017,clean1\深圳A股非ST公司\300025\华星创业：2017年年度报告.pdf.txt_total.md,79,8,0.372848282,0.101217622
300025/2018,300025,2018,clean1\深圳A股非ST公司\300025\华星创业：2018年年度报告.pdf.txt_total.md,99,8,0.155587477,0.101217622
300025/2011,300025,2011,clean1\深圳A股非ST公司\300025\杭州华星创业通信技术股份有限公司2011年年度报告.pdf.txt_total.md,703,0,0.081981266,
300025/2012,300025,2012,clean1\深圳A股非ST公司\300025\杭州华星创业通信技术股份有限公司2012年年度报告.pdf.txt_total.md,83,11,0.129451911,-0.063563666
300025/2013,300025,2013,clean1\深圳A股非ST公司\300025\杭州华星创业通信技术股份有限公司2013年年度报告.pdf.txt_total.md,67,7,0.227464752,-0.220767339
